Url,Name,Address,Phone,Website,Amenities
https://www.yelp.com/biz/aa-smog-center-corona-3,AA Smog Center,"1630 E Ontario AveCorona, CA 92881",(951) 734-1111,aasmogcenter.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Open to All, In-person visits"
https://www.yelp.com/biz/target-los-angeles-49,Target,"7021 Hollywood BlvdLos Angeles, CA 90028",(213) 588-7106,target.com/sl/hollywood-galaxy…,"Validated Parking, Wheelchair Accessible, Dogs Not Allowed"
https://www.yelp.com/biz/target-sacramento-22,Target,"1707 J StSacramento, CA 95811",(279) 300-5351,target.com,"Garage Parking, Street Parking, Private Lot Parking, Wheelchair Accessible, Dogs Not Allowed"
https://www.yelp.com/biz/target-santa-monica-2,Target,"420 BroadwaySanta Monica, CA 90401",(424) 416-5468,target.com,"Street Parking, Private Lot Parking, Wheelchair Accessible, Dogs Not Allowed"
https://www.yelp.com/biz/team-dykstra-car-wash-corona-2,Team Dykstra Car Wash,"2315 California AveCorona, CA 92881",(951) 898-6482,,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/techco-gas-san-leandro,Techco Gas,"15201 Washington AveSan Leandro, CA 94579",(510) 352-4575,,
https://www.yelp.com/biz/techron-concord,Techron,"4595 Clayton RdConcord, CA 94521",(925) 798-2520,,
https://www.yelp.com/biz/ted-johnson-propane-baldwin-park,Ted Johnson Propane,"5140 Elton StBaldwin Park, CA 91706",(626) 337-1222,TedJohnsonPropane.com,"Accepts Credit Cards, Women-owned, Open to All, In-person visits, Accepts Android Pay, Accepts Apple Pay, Accepts Cryptocurrency"
https://www.yelp.com/biz/telephone-shell-ventura,Telephone Shell,"7841 Telephone RdVentura, CA 93004",(805) 647-4602,shell.com,Accepts Credit Cards
https://www.yelp.com/biz/temescal-shell-megamart-and-big-als-deli-corona,Temescal Shell Megamart & Big Al's Deli,"23255 Temescal Canyon RdCorona, CA 92883",(951) 277-4898,,"Offers Takeout, No Reservations, No Delivery, Accepts Credit Cards, Accepts Android Pay, Accepts Apple Pay, Casual, Quiet, Good For Kids, Good for Lunch, Private Lot Parking, Bike Parking, Beer & Wine Only, TV, No Outdoor Seating, Not Good For Groups, No Wi-Fi"
https://www.yelp.com/biz/temple-city-auto-spa-temple-city-2,Temple City Auto Spa,"5500 Rosemead BlvdTemple City, CA 91780",(626) 287-9938,templecityautospa.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/a-automotive-repair-oil-lube-brakes-transmission-radiator-concord-3,"A Automotive - Repair, Oil Lube, Brakes, Transmission, Radiator","2484 Olivera RdConcord, CA 94520",(925) 689-1846,,Accepts Credit Cards
https://www.yelp.com/biz/76-crest-hayward-3,76 Crest,"210 W Jackson StHayward, CA 94544",(510) 732-5948,76.com,"Offers Delivery, No Takeout, Accepts Credit Cards"
https://www.yelp.com/biz/temple-city-shell-temple-city,Temple City Shell,"9010 E BroadwayTemple City, CA 91776",(626) 286-9475,shell.us,"Offers Delivery, Accepts Credit Cards, Bike Parking, Accepts Apple Pay"
https://www.yelp.com/biz/terrible-herbst-newport-beach,Terrible Herbst,"1550 Jamboree RdNewport Beach, CA 92660",(949) 644-7933,terribleherbst.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking"
https://www.yelp.com/biz/tesla-burbank-burbank-4,Tesla - Burbank,"811 S San Fernando BlvdBurbank, CA 91502",(818) 480-9217,teslamotors.com,Accepts Credit Cards
https://www.yelp.com/biz/tesla-costa-mesa-costa-mesa,Tesla - Costa Mesa,"3020 Pullman StCosta Mesa, CA 92626",(714) 545-1800,teslamotors.com,Accepts Credit Cards
https://www.yelp.com/biz/tesla-factory-fremont,Tesla Factory,"45500 Fremont BlvdFremont, CA 94538",(510) 249-3650,teslamotors.com,Accepts Credit Cards
https://www.yelp.com/biz/tesla-supercharger-bakersfield,Tesla Supercharger,"29541 Stockdale HwyBakersfield, CA 93314",(877) 798-3765,,Accepts Credit Cards
https://www.yelp.com/biz/tesoro-gas-station-bell,Tesoro Gas Station,"3831 Florence AveBell, CA 90201",(323) 560-7850,,
https://www.yelp.com/biz/tesoro-petroleum-antioch,Tesoro Petroleum,"1915 Auto Center DrAntioch, CA 94509",(925) 776-4232,,
https://www.yelp.com/biz/tesoro-petroleum-fresno,Tesoro Petroleum,"3177 N Cedar AveFresno, CA 93703",(559) 224-3024,tesoro.com,
https://www.yelp.com/biz/tesoro-petroleum-walnut-creek,Tesoro Petroleum,"265 Ygnacio Valley RdWalnut Creek, CA 94596",(925) 934-2971,tesoro.com,
https://www.yelp.com/biz/abc-smog-and-auto-repair-fremont-2,ABC Smog & Auto Repair,"40851 Albrae StFremont, CA 94538",(510) 657-8988,abcsmog.com,"Accepts Credit Cards, Free Wi-Fi, In-person visits"
https://www.yelp.com/biz/tesoro-pittsburg,,,,,
https://www.yelp.com/biz/tesoro-west-coast-company-fontana,Tesoro West Coast Company,"13539 Baseline AveFontana, CA 92336",(909) 463-6895,,
https://www.yelp.com/biz/texaco-benicia,Texaco,"6001 Goodyear RdBenicia, CA 94510",(707) 751-0193,texaco.com,Accepts Credit Cards
https://www.yelp.com/biz/texaco-concord,Texaco,"4595 Clayton RdConcord, CA 94521",(925) 798-2520,texaco.com,Accepts Credit Cards
https://www.yelp.com/biz/texaco-food-mart-ars-fresno-fresno,Texaco Food Mart Ars-Fresno,"3089 Tulare StFresno, CA 93721",(559) 268-0528,,
https://www.yelp.com/biz/texaco-fremont,Texaco,"36979 Fremont BlvdFremont, CA 94536",(510) 203-7826,,
https://www.yelp.com/biz/texaco-sacramento-3,Texaco,"2500 Northgate BlvdSacramento, CA 95833",(916) 564-1554,texaco.com,Accepts Credit Cards
https://www.yelp.com/biz/texaco-san-marcos,Texaco,"679 W San Marcos BlvdSan Marcos, CA 92078",(760) 471-5399,texaco.com,
https://www.yelp.com/biz/texaco-superfine-service-sun-valley,Texaco Superfine Service,"8730 Lankershim BlvdSun Valley, CA 91352",(818) 767-2570,texaco.com,Accepts Credit Cards
https://www.yelp.com/biz/the-auto-doctor-brentwood,The Auto Doctor,"8040 Brentwood BlvdBrentwood, CA 94513",(925) 634-1932,,Accepts Credit Cards
https://www.yelp.com/biz/abdul-shell-station-los-angeles,Abdul Shell Station,"5137 N Figueroa StLos Angeles, CA 90042",(323) 256-6444,,"Accepts Credit Cards, No Wi-Fi"
https://www.yelp.com/biz/the-bimmer-guys-castro-valley,The Bimmer Guys,"19592 Center StCastro Valley, CA 94546",(510) 582-0201,thebimmerguys.com,"Accepts Credit Cards, In-person visits, No Wi-Fi"
https://www.yelp.com/biz/the-bmw-guy-alfredo-giese-san-marcos-2,The BMW Guy - Alfredo Giese,"1288 W San Marcos BlvdUnit  116San Marcos, CA 92078",(760) 716-4677,alfredomotorwerks.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Latinx-owned, Open to All, In-person visits"
https://www.yelp.com/biz/the-dirt-stripper-car-and-truck-wash-norco,The Dirt Stripper Car and Truck Wash,"2176 Hamner AveNorco, CA 92860",(951) 735-4696,,Accepts Credit Cards
https://www.yelp.com/biz/the-gas-company-monterey-park,The Gas Company,"1600 Corporate Center DrMonterey Park, CA 91754",(323) 260-7789,,
https://www.yelp.com/biz/the-gopher-hole-riverside,The Gopher Hole,"4800 Crestmore RdRiverside, CA 92509",,,"No Takeout, Accepts Credit Cards, Bike Parking"
https://www.yelp.com/biz/the-market-uc-davis-davis,The Market - UC Davis,"1 Shields AveDavis, CA 95616",(530) 754-4010,ucdavisstores.com,
https://www.yelp.com/biz/the-mechanic-lafayette-3,The Mechanic,"3328 Mt Diablo BlvdSte CLafayette, CA 94549",(925) 283-5212,,Accepts Credit Cards
https://www.yelp.com/biz/the-oceansider-oceanside,The Oceansider,"1660 Oceanside BlvdOceanside, CA 92054",(760) 722-1304,,"No Reservations, No Delivery, No Takeout, Accepts Credit Cards, Moderate Noise, Good for Groups, Good For Kids, TV, No Outdoor Seating"
https://www.yelp.com/biz/theodore-robins-ford-costa-mesa,Theodore Robins Ford,"2060 Harbor BlvdCosta Mesa, CA 92627",(949) 642-0010,robinsford.com,"Accepts Credit Cards, Free Wi-Fi, Offers Military Discount, Open to All"
https://www.yelp.com/biz/the-pit-stop-market-valley-center,The Pit Stop Market,"31225 Valley Center RdValley Center, CA 92082",,,
https://www.yelp.com/biz/abe-gasoline-hayward,ABE Gasoline,"17715 Mission BlvdHayward, CA 94541",(510) 481-9922,,Accepts Credit Cards
https://www.yelp.com/biz/the-pit-stop-ten-minute-oil-change-fremont,The Pit Stop-Ten Minute Oil Change,"37271 Fremont BlvdFremont, CA 94536",(510) 797-0781,,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Open to All"
https://www.yelp.com/biz/the-sheldon-centre-elk-grove-3,The Sheldon Centre,"8361 Sheldon RdElk Grove, CA 95624",(916) 970-3030,gilmooreoil.com,"Private Lot Parking, Bike Parking, Wheelchair Accessible, Open to All, Accepts Credit Cards"
https://www.yelp.com/biz/the-smog-center-concord,The Smog Center,"2241 Monument BlvdSte VConcord, CA 94520",(925) 674-8444,thesmogcenter.com,Accepts Credit Cards
https://www.yelp.com/biz/the-speedwash-vs1-victorville-2,The Speedwash - VS1,"12147 Industrial BlvdVictorville, CA 92395",(760) 962-9700,thespeedwash.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Open to All"
https://www.yelp.com/biz/the-spot-food-mart-bakersfield,The Spot Food Mart,"3699 Wilson RdBakersfield, CA 93309",(661) 564-8140,,
https://www.yelp.com/biz/the-store-and-more-oxnard,The Store And More,"100 Del Norte BlvdOxnard, CA 93030",,,Accepts Credit Cards
https://www.yelp.com/biz/the-ultramar-depot-victorville-victorville,The Ultramar Depot Victorville,"12080 Amargosa RdVictorville, CA 92392",(760) 948-0670,,
https://www.yelp.com/biz/the-wash-and-detail-antioch,The Wash and Detail,"3629 E 18th StAntioch, CA 94509",(925) 214-1208,,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/thorntons-chevron-and-food-mart-chico-2,Thornton's Chevron & Food Mart,"360 E AveChico, CA 95926",(530) 345-9200,,"Accepts Credit Cards, No Wi-Fi"
https://www.yelp.com/biz/thousand-oaks-chevron-thousand-oaks,Thousand Oaks Chevron,"1201 E Thousand Oaks BlvdThousand Oaks, CA 91362",(805) 497-9701,,Accepts Credit Cards
https://www.yelp.com/biz/abe-gasoline-union-city,ABE Gasoline,"33090 Mission BlvdUnion City, CA 94587",(510) 471-5460,,Accepts Credit Cards
https://www.yelp.com/biz/thousand-oaks-shell-thousand-oaks,Thousand Oaks Shell,"56 E Thousand Oaks BlvdThousand Oaks, CA 91360",(805) 496-8464,,Accepts Credit Cards
https://www.yelp.com/biz/three-sisters-truck-stop-fontana,Three Sisters Truck Stop,"14416 Slover AveFontana, CA 92337",(909) 822-4415,,
https://www.yelp.com/biz/thrifty-carson,Thrifty,"18523 Avalon BlvdCarson, CA 90746",(310) 768-1995,,
https://www.yelp.com/biz/thrifty-gas-anaheim,Thrifty Gas,"2811 W Lincoln AveAnaheim, CA 92801",(714) 995-3365,,"In-person visits, Accepts Credit Cards, No Wi-Fi"
https://www.yelp.com/biz/thrifty-gas-bell-gardens,Thrifty Gas,"7566-7598 Emil AveBell Gardens, CA 90201",,thrifty.com,
https://www.yelp.com/biz/thrifty-gas-downey,Thrifty Gas,"11025 Paramount BlvdDowney, CA 90241",(562) 861-1159,,
https://www.yelp.com/biz/thrifty-gas-fountain-valley,Thrifty Gas,"18520 Brookhurs StFountain Valley, CA 92708",(714) 963-0216,,Accepts Credit Cards
https://www.yelp.com/biz/thrifty-gas-norco,Thrifty Gas,"2600 Hamner AveNorco, CA 92860",(951) 371-6571,,Accepts Credit Cards
https://www.yelp.com/biz/thrifty-gas-riverside,Thrifty Gas,"3399 Van Buren BlvdRiverside, CA 92503",,,
https://www.yelp.com/biz/thrifty-gas-sun-valley,Thrifty Gas,"9090 Glenoaks BlvdSun Valley, CA 91352",(818) 771-9360,,Accepts Credit Cards
https://www.yelp.com/biz/above-auburn-automotive-master-tech-auburn-2,Above Auburn Automotive Master Tech,"Auburn, CA 95713",(916) 531-1031,,"Accepts Credit Cards, Paid Wi-Fi, In-person visits"
https://www.yelp.com/biz/thrifty-rancho-cucamonga,Thrifty,"9888 Foothill BlvdRancho Cucamonga, CA 91730",(909) 476-0367,,"Offers Takeout, Accepts Credit Cards, Bike Parking"
https://www.yelp.com/biz/tilleys-union-76-service-burbank,Tilley's Union 76 Service,"1401 N Hollywood WayBurbank, CA 91505",(818) 842-3247,76.com,"Accepts Credit Cards, No Wi-Fi"
https://www.yelp.com/biz/timco-cng-santa-ana,TIMCO CNG,"1601 E 1st StSanta Ana, CA 92701",(844) 846-2626,,
https://www.yelp.com/biz/tint-city-corona,Tint City,"1630 E Ontario AveSte 103Corona, CA 92881",(951) 278-4600,tintcity.com,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/tintpros-roseville-2,Tintpros,"128 Riverside AveRoseville, CA 95678",(916) 781-3574,tintpros.com,"Accepts Credit Cards, Free Wi-Fi, Offers Military Discount, In-person visits"
https://www.yelp.com/biz/tire-and-wheel-city-citrus-heights-2,Tire & Wheel City,"6160 Auburn BlvdCitrus Heights, CA 95621",(916) 910-0326,tire-wheel-city.business.site,
https://www.yelp.com/biz/tire-guys-gallerie-sacramento,Tire Guys Gallerie,"1195 Florin RdSuit 6Sacramento, CA 95831",(916) 619-8770,Www.Tire-Guys.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Open to All, In-person visits"
https://www.yelp.com/biz/tj-auto-bistro-oceanside,TJ Auto Bistro,"1202 S Coast HwyOceanside, CA 92054",(760) 721-6862,,
https://www.yelp.com/biz/tj-food-and-liquor-fresno,TJ Food and Liquor,"4602 E Church AveFresno, CA 93725",(559) 255-1932,,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/tnt-automotive-camarillo,TNT Automotive,"120 S Dawson DrCamarillo, CA 93012",(805) 445-4686,tntcamarillo.com,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/abulashin-mobil-service-baldwin-park,Abulashin Mobil Service,"12670 Ramona BlvdBaldwin Park, CA 91706",(626) 960-1181,exxonmobilstations.com,Accepts Credit Cards
https://www.yelp.com/biz/toms-auto-body-paint-and-towing-pacifica-2,Tom's Auto Body Paint & Towing,"2085 Coast Hwy 1Pacifica, CA 94044",(650) 557-9900,tomsautobodyandpaint.com,Accepts Credit Cards
https://www.yelp.com/biz/toms-place-shell-fresno,Tom's Place Shell,"4994 E Ashlan AveFresno, CA 93726",(559) 291-0741,shell.com,
https://www.yelp.com/biz/tonys-76-unocal-service-station-compton,Tony's 76 Unocal Service Station,"4502 E Rosecrans AveCompton, CA 90221",(310) 635-2547,,
https://www.yelp.com/biz/tonys-auto-repair-encinitas,Tony's Auto Repair,"310 Encinitas BlvdEncinitas, CA 92024",(760) 753-1000,,Accepts Credit Cards
https://www.yelp.com/biz/tonys-chevron-los-angeles,Tony's Chevron,"2960 W BroadwayLos Angeles, CA 90041",(323) 340-8225,chevron.com,Accepts Credit Cards
https://www.yelp.com/biz/tonys-tires-and-brakes-bakersfield,Tony's Tires & Brakes,"2015 S Union AveBakersfield, CA 93307",,,Accepts Credit Cards
https://www.yelp.com/biz/tonys-valero-fresno,Tonys Valero,"3464 E Ventura AveFresno, CA 93702",(559) 485-3466,,"Private Lot Parking, Accepts Credit Cards"
https://www.yelp.com/biz/tonys-wheels-and-tires-east-los-angeles,Tony's Wheels & Tires,"4640 E Olympic BlvdEast Los Angeles, CA 90022",(323) 354-4199,tonyswheelsandtires.com,Accepts Credit Cards
https://www.yelp.com/biz/tooley-oil-company-carmichael,Tooley Oil Company,"5103 Fair Oaks BlvdCarmichael, CA 95608",(916) 972-1228,tooleyoil.com,
https://www.yelp.com/biz/tooley-oil-company-citrus-heights,Tooley Oil Company,"7899 Greenback LnCitrus Heights, CA 95610",(916) 723-6088,tooleyoil.com,
https://www.yelp.com/biz/accurate-dependable-gas-meter-service-elk-grove,Accurate Dependable Gas Meter Service,"9752B Dino DrElk Grove, CA 95624",(916) 685-3555,,
https://www.yelp.com/biz/tooley-oil-company-elk-grove-2,Tooley Oil Company,"9619 W Taron DrElk Grove, CA 95757",(916) 686-9074,tooleyoil.com,
https://www.yelp.com/biz/tooley-oil-company-sacramento-4,Tooley Oil Company,"730 29th StSacramento, CA 95816",(916) 448-8003,tooleyoil.com,
https://www.yelp.com/biz/toolshed-equipment-rental-escondido,Toolshed Equipment Rental,"156 W Mission AveEscondido, CA 92025",(760) 743-6700,toolshedrentals.com,"Accepts Credit Cards, In-person visits, Accepts Cryptocurrency"
https://www.yelp.com/biz/top-tier-7-fresno,Top Tier 7,"5594 E Belmont AveFresno, CA 93727",,,
https://www.yelp.com/biz/torrance-car-wash-torrance-2,Torrance Car Wash,"2476 Sepulveda BlvdTorrance, CA 90501",(310) 325-2292,torrancecarwash.com,"Accepts Credit Cards, Free Wi-Fi, In-person visits"
https://www.yelp.com/biz/torrance-fuel-torrance,Torrance Fuel,"24650 Crenshaw BlvdTorrance, CA 90505",(310) 539-3825,,
https://www.yelp.com/biz/torrance-harbor-shell-torrance,Torrance Harbor Shell,"911 W Carson StTorrance, CA 90502",(310) 320-8122,,Accepts Credit Cards
https://www.yelp.com/biz/torrance-shell-food-mart-torrance,Torrance Shell Food Mart,"3101 Artesia BlvdTorrance, CA 90504",(310) 217-1203,shell.com,"Offers Delivery, Accepts Credit Cards, Bike Parking"
https://www.yelp.com/biz/torrance-shell-torrance,Torrance-Shell,"2055 W 190th StTorrance, CA 90504",,cafcp.org/stations/torrance-la…,Accepts Credit Cards
https://www.yelp.com/biz/torrance-unocal-76-station-torrance,Torrance Unocal 76 Station,"4373 W 182nd StTorrance, CA 90504",(310) 542-1003,,
https://www.yelp.com/biz/ace-auto-care-experts-san-lorenzo,ACE Auto Care Experts,"15595 Washington AveSan Lorenzo, CA 94580",(510) 314-0733,,
https://www.yelp.com/biz/tosco-corporation-folsom,Tosco Corporation,"191 Iron Point RdFolsom, CA 95630",(916) 608-9118,,
https://www.yelp.com/biz/total-power-san-diego,Total Power,"5249 Beachcomber CtSan Diego, CA 92130",(858) 793-1831,,
https://www.yelp.com/biz/tower-gas-and-mini-mart-fresno,Tower Gas & Mini Mart,"394 E Olive AveFresno, CA 93728",(559) 547-8854,,"No Delivery, No Takeout, In-person visits"
https://www.yelp.com/biz/tower-mart-brentwood-2,Tower Mart,"8750 Brentwood BlvdBrentwood, CA 94513",(925) 516-7528,towermarket.com,"Accepts Credit Cards, Private Lot Parking, Bike Parking"
https://www.yelp.com/biz/tower-mart-chico-3,Tower Mart,"1115 West Sixth StChico, CA 95928",,,Accepts Credit Cards
https://www.yelp.com/biz/town-and-country-tire-victorville-3,Town & Country Tire,"15013 Palmdale RdVictorville, CA 92392",(760) 243-3141,tirexperts.com,"Accepts Credit Cards, Gender-neutral restrooms, Open to All, No Wi-Fi"
https://www.yelp.com/biz/towne-mart-citrus-heights-2,Towne Mart,"8223 Auburn BlvdCitrus Heights, CA 95610",(916) 729-4532,montetownemart.com,"Offers Delivery, Accepts Credit Cards, Private Lot Parking, Bike Parking"
https://www.yelp.com/biz/town-mart-liquor-and-gas-sacramento,TOWN MART LIQUOR & GAS,"7210 Roseville RdSacramento, CA 95842",(209) 349-0745,,"Accepts Credit Cards, Accepts Apple Pay, No Bike Parking"
https://www.yelp.com/biz/toyota-carlsbad-parts-and-service-carlsbad,Toyota Carlsbad Parts & Service,"6020 Avenida EncinasCarlsbad, CA 92008",(760) 438-2000,toyotacarlsbad.com,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/toyota-escondido-escondido-4,Toyota Escondido,"231 Lincoln PkwyEscondido, CA 92026",(760) 746-0601,ToyotaEscondido.com,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/ace-shell-lomita,Ace Shell,"2477 Lomita BlvdLomita, CA 90717",(310) 534-2809,shell.com,Accepts Credit Cards
https://www.yelp.com/biz/tracy-collision-tracy,Tracy Collision,"2705 Auto Plaza DrTracy, CA 95304",(209) 832-2300,tracycollision.net,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/transfer-flow-chico,Transfer Flow,"1444 Fortress StChico, CA 95973",(530) 893-5209,transferflow.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/trans-gas-propane-los-angeles,Trans Gas Propane,"5440 W San Fernando RdLos Angeles, CA 90039",(818) 549-1535,transgaspropane.com,Accepts Credit Cards
https://www.yelp.com/biz/tred-shed-tire-pros-pittsburg,Tred Shed Tire Pros,"50 Bliss AvePittsburg, CA 94565",(925) 432-3422,tredshed.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/tri-city-express-lube-brentwood,Tri City Express Lube,"6935 Lone Tree WayBrentwood, CA 94513",(925) 513-7028,tricityexpresslube.com,"Accepts Credit Cards, In-person visits"
https://www.yelp.com/biz/triman-sales-gardena,Triman Sales,"510 E Airline WayGardena, CA 90248",(310) 464-8044,,
https://www.yelp.com/biz/triple-crown-auto-sales-folsom,Triple Crown Auto Sales,"9515 Greenback LnFolsom, CA 95630",(916) 989-6604,triplecrownautosales.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/triton-gas-daly-city,Triton Gas,"4698 Callan BlvdDaly City, CA 94015",(650) 755-0114,,
https://www.yelp.com/biz/truck-town-truck-stop-fontana,Truck Town-Truck Stop,"10238 Cherry AveFontana, CA 92335",(909) 823-0635,,
https://www.yelp.com/biz/true-north-fuel-carlsbad,True North Fuel,"2210 Palomar Airport RdCarlsbad, CA 92011",(760) 438-9300,truenorthfuel.com,
https://www.yelp.com/biz/ace-smog-check-test-only-and-oil-change-santa-ana,ACE Smog Check Test Only and Oil Change,"1501 E Edinger AveSanta Ana, CA 92705",(714) 953-1623,Acesmogtest.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/76-elk-grove,76,"9198 Elk Grove Florin RdElk Grove, CA 95624",(916) 714-3110,76.com,Accepts Credit Cards
https://www.yelp.com/biz/true-zero-h2-south-san-francisco,True Zero - H2,"240 S Airport BlvdSouth San Francisco, CA 94080",,h2-ca.com,
https://www.yelp.com/biz/true-zero-hydrogen-station-costa-mesa,True Zero Hydrogen Station,"2050 Harbor BlvdCosta Mesa, CA 92627",(844) 878-9376,truezero.com,Accepts Credit Cards
https://www.yelp.com/biz/true-zero-hydrogen-station-fountain-valley,True Zero Hydrogen Station,"18480 Brookhurst StFountain Valley, CA 92708",,truezero.com,
https://www.yelp.com/biz/tuite-bud-san-bruno,Tuite Bud,"2101 San Bruno Ave WSan Bruno, CA 94066",(650) 871-1467,,
https://www.yelp.com/biz/tujunga-shell-tujunga,Tujunga Shell,"7671 Foothill BlvdTujunga, CA 91042",(818) 352-7413,tujungasmog.com,Accepts Credit Cards
https://www.yelp.com/biz/tulare-st-arco-fresno,Tulare St Arco,"4594 E Tulare StFresno, CA 93702",(559) 252-0978,,
https://www.yelp.com/biz/turbo-shine-car-wash-sacramento,Turbo Shine Car Wash,"2915 Fulton AveSacramento, CA 95821",(916) 384-0333,turboshinecarwash.com,"Accepts Credit Cards, Open to All, In-person visits, No Wi-Fi"
https://www.yelp.com/biz/tustin-auto-wash-and-76-gas-tustin-3,Tustin Auto Wash & 76 Gas,"13561 Newport AveTustin, CA 92780",(714) 730-7934,tustinautowash.com,"Accepts Credit Cards, Gender-neutral restrooms, Offers Military Discount, No Wi-Fi"
https://www.yelp.com/biz/tustin-super-shell-tustin,Tustin Super Shell,"395 W 1st StTustin, CA 92780",(714) 730-0033,,
https://www.yelp.com/biz/twin-peaks-auto-care-san-francisco-2,Twin Peaks Auto Care,"598 Portola DrSan Francisco, CA 94131",(415) 286-2812,,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/ace-smog-of-chino-chino-2,ACE Smog of Chino,"4702 Riverside DrChino, CA 91710",(909) 628-4414,acesmogcheck.com,Accepts Credit Cards
https://www.yelp.com/biz/twin-peaks-petroleum-san-francisco,Twin Peaks Petroleum,"598 Portola DrSan Francisco, CA 94131",(415) 665-2479,,Accepts Credit Cards
https://www.yelp.com/biz/two-cousins-los-angeles,Two Cousins,"1340 E Imperial HwyLos Angeles, CA 90059",(323) 567-1441,,
https://www.yelp.com/biz/tyermans-automotive-and-suspension-burbank-2,Tyerman's Automotive & Suspension,"1420 W Magnolia BlvdBurbank, CA 91506",(818) 846-7291,tyermans.com,Accepts Credit Cards
https://www.yelp.com/biz/u-and-a-mini-mart-and-gas-station-sanger,U & a Mini Mart and Gas Station,"13015 East Kings Canyon RdSanger, CA 93657",,,"No Takeout, Accepts Credit Cards, Street Parking"
https://www.yelp.com/biz/uc-irvine-hydrogen-fueling-station-irvine,UC Irvine Hydrogen Fueling Station,"19172 Jamboree RdIrvine, CA 92612",(800) 489-6677,,Accepts Credit Cards
https://www.yelp.com/biz/u-haul-concord-concord-2,U-Haul - Concord,"2291 Monument BlvdConcord, CA 94520",(925) 827-0661,uhaul.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Latinx-owned, Women-owned, Open to All, In-person visits, Accepts Android Pay, Accepts Apple Pay, Accepts Cryptocurrency"
https://www.yelp.com/biz/u-haul-moving-and-storage-at-candlestick-san-francisco-4,,,,,
https://www.yelp.com/biz/u-haul-moving-and-storage-at-foothill-blvd-fontana-3,U-Haul Moving & Storage at Foothill Blvd,"16823 Foothill BlFontana, CA 92335",(909) 824-5503,uhaul.com,"Accepts Credit Cards, Accepts Android Pay, Accepts Apple Pay, Accepts Cryptocurrency"
https://www.yelp.com/biz/u-haul-moving-and-storage-of-carlsbad-carlsbad-3,U-Haul Moving & Storage of Carlsbad,"6175 Paseo Del NorteCarlsbad, CA 92011",(760) 929-0425,uhaul.com,"Accepts Credit Cards, Private Lot Parking, Accepts Cryptocurrency"
https://www.yelp.com/biz/u-haul-moving-and-storage-of-corona-corona-2,U-Haul Moving & Storage of Corona,"314 E 6th StCorona, CA 92879",(951) 736-7811,uhaul.com,"Accepts Credit Cards, Accepts Android Pay, Accepts Apple Pay, Accepts Cryptocurrency"
https://www.yelp.com/biz/ace-window-tinting-escondido,Ace Window Tinting,"2120 Mission RdSte 170Escondido, CA 92029",(760) 739-0900,acewindowfilms.com,"Accepts Credit Cards, Latinx-owned, Open to All, In-person visits, Accepts Cryptocurrency, No Wi-Fi"
https://www.yelp.com/biz/u-haul-moving-and-storage-of-costa-mesa-costa-mesa-4,U-Haul Moving & Storage of Costa Mesa,"2680 Newport BlvdCosta Mesa, CA 92627",(949) 631-1250,uhaul.com,"Accepts Credit Cards, Private Lot Parking, Accepts Android Pay, Accepts Apple Pay, Accepts Cryptocurrency, Dogs Not Allowed"
https://www.yelp.com/biz/u-haul-moving-and-storage-of-mid-city-fresno,U-Haul Moving & Storage of Mid City,"749 N Blackstone AvFresno, CA 93701",(559) 487-1700,uhaul.com,"Accepts Credit Cards, Accepts Android Pay, Accepts Apple Pay, Accepts Cryptocurrency"
https://www.yelp.com/biz/u-haul-neighborhood-dealer-citrus-heights-4,U-Haul Neighborhood Dealer,"6230 Auburn BlCitrus Heights, CA 95621",(916) 729-5308,uhaul.com,
https://www.yelp.com/biz/u-haul-neighborhood-dealer-davis-2,U-Haul Neighborhood Dealer,"2772 W Covell BlvdDavis, CA 95616",(530) 757-2274,uhaul.com,"Accepts Credit Cards, Accepts Apple Pay"
